reference_month,region_level,region_code,region_label,accommodation_scope,measure,total,1_person,2_persons,3_persons,4_persons,5_persons,6_or_more_persons
2026-04,jobcenter,t67748,"Stuttgart, Landeshauptstadt, JC",miete,recognised_kdu_total_eur_per_sqm,18.7539,18.1998,17.2046,18.7793,20.3479,22.1422,28.8323
2026-04,jobcenter,t67748,"Stuttgart, Landeshauptstadt, JC",miete,recognised_unterkunftskosten_eur_per_bg,587.9765,450.0287,617.7695,733.8287,849.7660,957.4145,1198.5753
2026-04,jobcenter,t67748,"Stuttgart, Landeshauptstadt, JC",miete,recognised_unterkunftskosten_eur_per_sqm,14.6823,14.2160,13.1867,14.5160,16.0848,17.7653,24.5214
2026-04,jobcenter,t68402,"Ulm, Universitätsstadt, JC",miete,actual_bruttokaltmiete_eur_per_bg,634.8931,481.7709,639.2495,776.3332,833.4769,894.5342,1006.0064
2026-04,jobcenter,t68402,"Ulm, Universitätsstadt, JC",miete,actual_bruttokaltmiete_eur_per_sqm,15.2885,16.2333,13.7441,14.9560,14.3721,15.1254,15.7154
2026-04,jobcenter,t68402,"Ulm, Universitätsstadt, JC",miete,actual_heizkosten_eur_per_bg,77.8170,46.1784,90.0016,106.4524,112.8152,122.6782,128.7724
2026-04,jobcenter,t68402,"Ulm, Universitätsstadt, JC",miete,actual_heizkosten_eur_per_sqm,1.4164,1.1991,1.6412,1.5989,1.5508,1.6387,1.4861
2026-04,jobcenter,t68402,"Ulm, Universitätsstadt, JC",miete,actual_kalte_betriebskosten_eur_per_bg,99.8180,74.0583,107.0933,124.3770,134.9921,131.9216,142.5787
2026-04,jobcenter,t68402,"Ulm, Universitätsstadt, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,2.1039,2.2648,2.0959,1.9153,1.9664,1.7776,1.7831
2026-04,jobcenter,t68402,"Ulm, Universitätsstadt, JC",miete,actual_kdu_total_eur_per_bg,712.7101,527.9493,729.2511,882.7856,946.2921,1017.2124,1134.7788
2026-04,jobcenter,t68402,"Ulm, Universitätsstadt, JC",miete,actual_kdu_total_eur_per_person,400.5356,527.9493,364.6255,294.2619,236.5730,203.4425,173.3051
2026-04,jobcenter,t68402,"Ulm, Universitätsstadt, JC",miete,actual_kdu_total_eur_per_sqm,16.7049,17.4324,15.3853,16.5549,15.9228,16.7641,17.2015
2026-04,jobcenter,t68402,"Ulm, Universitätsstadt, JC",miete,actual_unterkunftskosten_eur_per_bg,535.0751,407.7126,532.1562,651.9562,698.4849,762.6126,863.4277
2026-04,jobcenter,t68402,"Ulm, Universitätsstadt, JC",miete,actual_unterkunftskosten_eur_per_sqm,13.1846,13.9685,11.6482,13.0407,12.4057,13.3478,13.9323
2026-04,jobcenter,t68402,"Ulm, Universitätsstadt, JC",miete,bg_stock,2691.0000,1251.0000,554.0000,382.0000,227.0000,152.0000,125.0000
2026-04,jobcenter,t68402,"Ulm, Universitätsstadt, JC",miete,bg_stock_with_recognised_kdu,2606.0000,1201.0000,542.0000,362.0000,224.0000,152.0000,125.0000
2026-04,jobcenter,t68402,"Ulm, Universitätsstadt, JC",miete,bg_stock_with_recognised_kdu_and_floor_area,2568.0000,1183.0000,534.0000,361.0000,219.0000,149.0000,122.0000
2026-04,jobcenter,t68402,"Ulm, Universitätsstadt, JC",miete,mean_floor_area_sqm_per_bg,52.8279,38.7498,56.4888,66.0277,70.0091,70.3221,82.0492
2026-04,jobcenter,t68402,"Ulm, Universitätsstadt, JC",miete,mean_floor_area_sqm_per_person,29.7250,38.7498,28.2444,22.0092,17.5023,14.0644,12.5932
2026-04,jobcenter,t68402,"Ulm, Universitätsstadt, JC",miete,recognised_bruttokaltmiete_eur_per_bg,622.4994,468.3746,626.1258,763.2558,826.3136,879.0773,1002.7424
2026-04,jobcenter,t68402,"Ulm, Universitätsstadt, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,15.0571,15.9249,13.5630,14.7258,14.2969,14.9244,15.6892
2026-04,jobcenter,t68402,"Ulm, Universitätsstadt, JC",miete,recognised_heizkosten_eur_per_bg,76.0013,44.5126,88.5664,103.0179,112.4578,120.6089,126.2498
2026-04,jobcenter,t68402,"Ulm, Universitätsstadt, JC",miete,recognised_heizkosten_eur_per_sqm,1.3809,1.1574,1.6179,1.5462,1.5468,1.6009,1.4557
2026-04,jobcenter,t68402,"Ulm, Universitätsstadt, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,97.9334,72.4033,105.7326,122.1217,132.6904,126.5661,142.2587
2026-04,jobcenter,t68402,"Ulm, Universitätsstadt, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,2.0669,2.2179,2.0766,1.8876,1.9422,1.6865,1.7798
2026-04,jobcenter,t68402,"Ulm, Universitätsstadt, JC",miete,recognised_kdu_total_eur_per_bg,698.5007,512.8872,714.6922,866.2737,938.7714,999.6862,1128.9922
2026-04,jobcenter,t68402,"Ulm, Universitätsstadt, JC",miete,recognised_kdu_total_eur_per_person,390.9070,512.8872,357.3461,288.7579,234.6929,199.9372,172.4197
2026-04,jobcenter,t68402,"Ulm, Universitätsstadt, JC",miete,recognised_kdu_total_eur_per_sqm,16.4380,17.0823,15.1809,16.2720,15.8437,16.5252,17.1450
2026-04,jobcenter,t68402,"Ulm, Universitätsstadt, JC",miete,recognised_unterkunftskosten_eur_per_bg,524.5660,395.9713,520.3932,641.1341,693.6233,752.5112,860.4837
2026-04,jobcenter,t68402,"Ulm, Universitätsstadt, JC",miete,recognised_unterkunftskosten_eur_per_sqm,12.9902,13.7070,11.4864,12.8382,12.3547,13.2379,13.9094
2026-04,jobcenter,t68404,"Alb -Donau - Kreis, JC",miete,actual_bruttokaltmiete_eur_per_bg,721.1316,489.0258,668.1384,811.5900,913.4056,1015.8625,1183.6219
2026-04,jobcenter,t68404,"Alb -Donau - Kreis, JC",miete,actual_bruttokaltmiete_eur_per_sqm,12.3563,13.2340,12.0133,11.8714,12.0403,11.1431,12.1453
2026-04,jobcenter,t68404,"Alb -Donau - Kreis, JC",miete,actual_heizkosten_eur_per_bg,44.1341,26.4752,39.4095,50.6552,57.2241,69.0097,82.6617
2026-04,jobcenter,t68404,"Alb -Donau - Kreis, JC",miete,actual_heizkosten_eur_per_sqm,0.7169,0.6743,0.7315,0.7512,0.7281,0.7580,0.7309
2026-04,jobcenter,t68404,"Alb -Donau - Kreis, JC",miete,actual_kalte_betriebskosten_eur_per_bg,132.6681,80.6574,130.9130,152.1655,166.1434,203.0810,218.6507
2026-04,jobcenter,t68404,"Alb -Donau - Kreis, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,2.1970,2.0765,2.3563,2.2879,2.0778,2.2452,2.1739
2026-04,jobcenter,t68404,"Alb -Donau - Kreis, JC",miete,actual_kdu_total_eur_per_bg,765.2657,515.5010,707.5479,862.2452,970.6297,1084.8722,1266.2836
2026-04,jobcenter,t68404,"Alb -Donau - Kreis, JC",miete,actual_kdu_total_eur_per_person,363.5430,515.5010,353.7740,287.4151,242.6574,216.9744,188.5138
2026-04,jobcenter,t68404,"Alb -Donau - Kreis, JC",miete,actual_kdu_total_eur_per_sqm,13.0733,13.9083,12.7447,12.6226,12.7683,11.9011,12.8762
2026-04,jobcenter,t68404,"Alb -Donau - Kreis, JC",miete,actual_unterkunftskosten_eur_per_bg,588.4634,408.3684,537.2254,659.4245,747.2622,812.7814,964.9712
2026-04,jobcenter,t68404,"Alb -Donau - Kreis, JC",miete,actual_unterkunftskosten_eur_per_sqm,10.1593,11.1575,9.6570,9.5835,9.9625,8.8978,9.9714
2026-04,jobcenter,t68404,"Alb -Donau - Kreis, JC",miete,bg_stock,2204.0000,758.0000,519.0000,370.0000,260.0000,127.0000,170.0000
2026-04,jobcenter,t68404,"Alb -Donau - Kreis, JC",miete,bg_stock_with_recognised_kdu,2118.0000,721.0000,501.0000,354.0000,251.0000,125.0000,166.0000
2026-04,jobcenter,t68404,"Alb -Donau - Kreis, JC",miete,bg_stock_with_recognised_kdu_and_floor_area,1971.0000,655.0000,470.0000,335.0000,239.0000,118.0000,154.0000
2026-04,jobcenter,t68404,"Alb -Donau - Kreis, JC",miete,mean_floor_area_sqm_per_bg,68.9599,48.4031,65.8213,75.4119,84.6234,95.6695,107.1623
2026-04,jobcenter,t68404,"Alb -Donau - Kreis, JC",miete,mean_floor_area_sqm_per_person,33.1693,48.4031,32.9106,25.1373,21.1559,19.1339,16.0366
2026-04,jobcenter,t68404,"Alb -Donau - Kreis, JC",miete,recognised_bruttokaltmiete_eur_per_bg,674.8981,461.8180,623.3558,751.9385,853.7386,949.9584,1114.1130
2026-04,jobcenter,t68404,"Alb -Donau - Kreis, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,11.6604,12.6069,11.3328,11.0564,11.2567,10.5014,11.4638
2026-04,jobcenter,t68404,"Alb -Donau - Kreis, JC",miete,recognised_heizkosten_eur_per_bg,40.8870,24.8697,35.7881,46.3349,52.4067,65.9562,77.9311
2026-04,jobcenter,t68404,"Alb -Donau - Kreis, JC",miete,recognised_heizkosten_eur_per_sqm,0.6708,0.6365,0.6811,0.6957,0.6683,0.7285,0.6909
2026-04,jobcenter,t68404,"Alb -Donau - Kreis, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,126.0097,76.4582,125.3992,145.8629,157.1619,192.7154,203.4017
2026-04,jobcenter,t68404,"Alb -Donau - Kreis, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,2.0807,1.9490,2.2545,2.1808,1.9742,2.1427,2.0105
2026-04,jobcenter,t68404,"Alb -Donau - Kreis, JC",miete,recognised_kdu_total_eur_per_bg,715.7851,486.6877,659.1439,798.2733,906.1453,1015.9146,1192.0441
2026-04,jobcenter,t68404,"Alb -Donau - Kreis, JC",miete,recognised_kdu_total_eur_per_person,340.8451,486.6877,329.5719,266.0911,226.5363,203.1829,177.3368
2026-04,jobcenter,t68404,"Alb -Donau - Kreis, JC",miete,recognised_kdu_total_eur_per_sqm,12.3313,13.2434,12.0139,11.7521,11.9250,11.2299,12.1547
2026-04,jobcenter,t68404,"Alb -Donau - Kreis, JC",miete,recognised_unterkunftskosten_eur_per_bg,548.8884,385.3598,497.9566,606.0755,696.5767,757.2430,910.7113
2026-04,jobcenter,t68404,"Alb -Donau - Kreis, JC",miete,recognised_unterkunftskosten_eur_per_sqm,9.5797,10.6579,9.0782,8.8755,9.2826,8.3587,9.4533
2026-04,jobcenter,t68410,"Biberach, JC",miete,actual_bruttokaltmiete_eur_per_bg,645.6977,463.0576,665.1631,806.7682,877.3401,968.5815,1225.2846
2026-04,jobcenter,t68410,"Biberach, JC",miete,actual_bruttokaltmiete_eur_per_sqm,10.7485,10.6157,10.0296,11.0418,10.6691,12.5544,13.2695
2026-04,jobcenter,t68410,"Biberach, JC",miete,actual_heizkosten_eur_per_bg,91.0950,62.0525,95.9959,115.3291,133.7408,139.4617,168.9230
2026-04,jobcenter,t68410,"Biberach, JC",miete,actual_heizkosten_eur_per_sqm,1.4828,1.3891,1.4408,1.5955,1.6284,1.7404,1.7894
2026-04,jobcenter,t68410,"Biberach, JC",miete,actual_kalte_betriebskosten_eur_per_bg,139.1983,85.9225,139.7949,186.4904,199.0227,208.3555,381.2696
2026-04,jobcenter,t68410,"Biberach, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,2.2652,1.9874,2.1626,2.5685,2.3902,2.5841,4.3637
2026-04,jobcenter,t68410,"Biberach, JC",miete,actual_kdu_total_eur_per_bg,736.7928,525.1101,761.1589,922.0972,1011.0809,1108.0432,1394.2077
2026-04,jobcenter,t68410,"Biberach, JC",miete,actual_kdu_total_eur_per_person,412.2561,525.1101,380.5795,307.3657,252.7702,221.6087,207.7375
2026-04,jobcenter,t68410,"Biberach, JC",miete,actual_kdu_total_eur_per_sqm,12.2313,12.0048,11.4704,12.6372,12.2974,14.2948,15.0589
2026-04,jobcenter,t68410,"Biberach, JC",miete,actual_unterkunftskosten_eur_per_bg,506.4994,377.1351,525.3682,620.2778,678.3175,760.2260,844.0151
2026-04,jobcenter,t68410,"Biberach, JC",miete,actual_unterkunftskosten_eur_per_sqm,8.4833,8.6283,7.8669,8.4733,8.2789,9.9703,8.9058
2026-04,jobcenter,t68410,"Biberach, JC",miete,bg_stock,1794.0000,854.0000,382.0000,254.0000,155.0000,80.0000,69.0000
2026-04,jobcenter,t68410,"Biberach, JC",miete,bg_stock_with_recognised_kdu,1755.0000,820.0000,378.0000,254.0000,154.0000,80.0000,69.0000
2026-04,jobcenter,t68410,"Biberach, JC",miete,bg_stock_with_recognised_kdu_and_floor_area,1755.0000,820.0000,378.0000,254.0000,154.0000,80.0000,69.0000
2026-04,jobcenter,t68410,"Biberach, JC",miete,mean_floor_area_sqm_per_bg,68.7225,56.7012,71.9762,76.9921,86.8571,88.9000,99.4493
2026-04,jobcenter,t68410,"Biberach, JC",miete,mean_floor_area_sqm_per_person,41.2682,56.7012,35.9881,25.6640,21.7143,17.7800,15.1036
2026-04,jobcenter,t68410,"Biberach, JC",miete,recognised_bruttokaltmiete_eur_per_bg,615.9384,442.9128,625.5701,771.2345,843.9803,930.9454,1173.5609
2026-04,jobcenter,t68410,"Biberach, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,10.3297,10.2403,9.5291,10.5698,10.3084,12.1823,12.7945
2026-04,jobcenter,t68410,"Biberach, JC",miete,recognised_heizkosten_eur_per_bg,86.4259,59.1672,89.6921,112.0446,123.1556,135.4205,159.3888
2026-04,jobcenter,t68410,"Biberach, JC",miete,recognised_heizkosten_eur_per_sqm,1.4154,1.3397,1.3447,1.5524,1.4963,1.7004,1.6861
2026-04,jobcenter,t68410,"Biberach, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,133.9019,81.4996,134.9961,180.7603,190.6650,204.9611,369.0907
2026-04,jobcenter,t68410,"Biberach, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,2.1560,1.8441,2.0956,2.4723,2.2992,2.5458,4.2571
2026-04,jobcenter,t68410,"Biberach, JC",miete,recognised_kdu_total_eur_per_bg,702.3643,502.0800,715.2622,883.2792,967.1359,1066.3659,1332.9497
2026-04,jobcenter,t68410,"Biberach, JC",miete,recognised_kdu_total_eur_per_person,392.9767,502.0800,357.6311,294.4264,241.7840,213.2732,198.5957
2026-04,jobcenter,t68410,"Biberach, JC",miete,recognised_kdu_total_eur_per_sqm,11.7451,11.5800,10.8738,12.1222,11.8047,13.8827,14.4807
2026-04,jobcenter,t68410,"Biberach, JC",miete,recognised_unterkunftskosten_eur_per_bg,482.0364,361.4132,490.5739,590.4743,653.3153,725.9842,804.4701
2026-04,jobcenter,t68410,"Biberach, JC",miete,recognised_unterkunftskosten_eur_per_sqm,8.1738,8.3962,7.4335,8.0975,8.0092,9.6366,8.5375
2026-04,jobcenter,t68702,"Schwarzwald - Baar - Kreis, JC",miete,actual_bruttokaltmiete_eur_per_bg,608.6685,444.9711,601.2090,701.9938,807.4265,877.6506,1274.1799
2026-04,jobcenter,t68702,"Schwarzwald - Baar - Kreis, JC",miete,actual_bruttokaltmiete_eur_per_sqm,11.3192,12.4029,10.3778,10.0846,10.2280,10.6257,12.8517
2026-04,jobcenter,t68702,"Schwarzwald - Baar - Kreis, JC",miete,actual_heizkosten_eur_per_bg,84.3353,58.0905,85.7504,106.2846,114.9736,123.7876,160.0592
2026-04,jobcenter,t68702,"Schwarzwald - Baar - Kreis, JC",miete,actual_heizkosten_eur_per_sqm,1.5530,1.6093,1.4573,1.5536,1.4513,1.5339,1.7294
2026-04,jobcenter,t68702,"Schwarzwald - Baar - Kreis, JC",miete,actual_kalte_betriebskosten_eur_per_bg,103.9385,74.4387,108.0670,124.1527,141.8224,151.1261,180.6176
2026-04,jobcenter,t68702,"Schwarzwald - Baar - Kreis, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,1.9327,2.0312,1.9159,1.7874,1.7876,1.8589,1.9285
2026-04,jobcenter,t68702,"Schwarzwald - Baar - Kreis, JC",miete,actual_kdu_total_eur_per_bg,693.0038,503.0615,686.9594,808.2784,922.4001,1001.4382,1434.2391
2026-04,jobcenter,t68702,"Schwarzwald - Baar - Kreis, JC",miete,actual_kdu_total_eur_per_person,379.2085,503.0615,343.4797,269.4261,230.6000,200.2876,195.3989
2026-04,jobcenter,t68702,"Schwarzwald - Baar - Kreis, JC",miete,actual_kdu_total_eur_per_sqm,12.8722,14.0122,11.8352,11.6382,11.6793,12.1596,14.5811
2026-04,jobcenter,t68702,"Schwarzwald - Baar - Kreis, JC",miete,actual_unterkunftskosten_eur_per_bg,504.7300,370.5324,493.1421,577.8412,665.6041,726.5245,1093.5623
2026-04,jobcenter,t68702,"Schwarzwald - Baar - Kreis, JC",miete,actual_unterkunftskosten_eur_per_sqm,9.3866,10.3717,8.4619,8.2972,8.4404,8.7668,10.9232
2026-04,jobcenter,t68702,"Schwarzwald - Baar - Kreis, JC",miete,bg_stock,4394.0000,1961.0000,982.0000,657.0000,385.0000,223.0000,186.0000
2026-04,jobcenter,t68702,"Schwarzwald - Baar - Kreis, JC",miete,bg_stock_with_recognised_kdu,4204.0000,1860.0000,945.0000,626.0000,373.0000,220.0000,180.0000
2026-04,jobcenter,t68702,"Schwarzwald - Baar - Kreis, JC",miete,bg_stock_with_recognised_kdu_and_floor_area,4052.0000,1765.0000,925.0000,611.0000,365.0000,216.0000,170.0000
2026-04,jobcenter,t68702,"Schwarzwald - Baar - Kreis, JC",miete,mean_floor_area_sqm_per_bg,61.5513,43.8725,62.9243,75.2586,82.5096,88.7269,108.8353
2026-04,jobcenter,t68702,"Schwarzwald - Baar - Kreis, JC",miete,mean_floor_area_sqm_per_person,33.5357,43.8725,31.4622,25.0862,20.6274,17.7454,15.6450
2026-04,jobcenter,t68702,"Schwarzwald - Baar - Kreis, JC",miete,recognised_bruttokaltmiete_eur_per_bg,581.2102,424.8718,575.6433,665.1371,771.8661,850.5211,1209.8142
2026-04,jobcenter,t68702,"Schwarzwald - Baar - Kreis, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,10.8846,11.9513,10.0006,9.6318,9.8433,10.3594,12.0244
2026-04,jobcenter,t68702,"Schwarzwald - Baar - Kreis, JC",miete,recognised_heizkosten_eur_per_bg,82.0262,56.1102,83.2034,103.2910,112.4402,122.8922,156.7198
2026-04,jobcenter,t68702,"Schwarzwald - Baar - Kreis, JC",miete,recognised_heizkosten_eur_per_sqm,1.5110,1.5579,1.4162,1.5174,1.4180,1.5248,1.6999
2026-04,jobcenter,t68702,"Schwarzwald - Baar - Kreis, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,100.6780,71.2685,104.8950,120.5331,137.2758,148.5551,179.0302
2026-04,jobcenter,t68702,"Schwarzwald - Baar - Kreis, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,1.8652,1.9392,1.8610,1.7402,1.7381,1.8082,1.9129
2026-04,jobcenter,t68702,"Schwarzwald - Baar - Kreis, JC",miete,recognised_kdu_total_eur_per_bg,663.2365,480.9820,658.8467,768.4282,884.3063,973.4133,1366.5341
2026-04,jobcenter,t68702,"Schwarzwald - Baar - Kreis, JC",miete,recognised_kdu_total_eur_per_person,362.8800,480.9820,329.4234,256.1427,221.0766,194.6827,188.7699
2026-04,jobcenter,t68702,"Schwarzwald - Baar - Kreis, JC",miete,recognised_kdu_total_eur_per_sqm,12.3956,13.5092,11.4168,11.1491,11.2613,11.8842,13.7243
2026-04,jobcenter,t68702,"Schwarzwald - Baar - Kreis, JC",miete,recognised_unterkunftskosten_eur_per_bg,480.5322,353.6034,470.7483,544.6040,634.5903,701.9660,1030.7840
2026-04,jobcenter,t68702,"Schwarzwald - Baar - Kreis, JC",miete,recognised_unterkunftskosten_eur_per_sqm,9.0194,10.0121,8.1396,7.8916,8.1052,8.5513,10.1115
2026-04,jobcenter,t68706,"Tuttlingen, JC",miete,actual_bruttokaltmiete_eur_per_bg,,,,,,,
2026-04,jobcenter,t68706,"Tuttlingen, JC",miete,actual_bruttokaltmiete_eur_per_sqm,,,,,,,
2026-04,jobcenter,t68706,"Tuttlingen, JC",miete,actual_heizkosten_eur_per_bg,,,,,,,
2026-04,jobcenter,t68706,"Tuttlingen, JC",miete,actual_heizkosten_eur_per_sqm,,,,,,,
2026-04,jobcenter,t68706,"Tuttlingen, JC",miete,actual_kalte_betriebskosten_eur_per_bg,,,,,,,
2026-04,jobcenter,t68706,"Tuttlingen, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,,,,,,,
2026-04,jobcenter,t68706,"Tuttlingen, JC",miete,actual_kdu_total_eur_per_bg,,,,,,,
2026-04,jobcenter,t68706,"Tuttlingen, JC",miete,actual_kdu_total_eur_per_person,,,,,,,
2026-04,jobcenter,t68706,"Tuttlingen, JC",miete,actual_kdu_total_eur_per_sqm,,,,,,,
2026-04,jobcenter,t68706,"Tuttlingen, JC",miete,actual_unterkunftskosten_eur_per_bg,,,,,,,
2026-04,jobcenter,t68706,"Tuttlingen, JC",miete,actual_unterkunftskosten_eur_per_sqm,,,,,,,
2026-04,jobcenter,t68706,"Tuttlingen, JC",miete,bg_stock,,,,,,,
2026-04,jobcenter,t68706,"Tuttlingen, JC",miete,bg_stock_with_recognised_kdu,,,,,,,
2026-04,jobcenter,t68706,"Tuttlingen, JC",miete,bg_stock_with_recognised_kdu_and_floor_area,,,,,,,
2026-04,jobcenter,t68706,"Tuttlingen, JC",miete,mean_floor_area_sqm_per_bg,,,,,,,
2026-04,jobcenter,t68706,"Tuttlingen, JC",miete,mean_floor_area_sqm_per_person,,,,,,,
2026-04,jobcenter,t68706,"Tuttlingen, JC",miete,recognised_bruttokaltmiete_eur_per_bg,,,,,,,
2026-04,jobcenter,t68706,"Tuttlingen, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,,,,,,,
2026-04,jobcenter,t68706,"Tuttlingen, JC",miete,recognised_heizkosten_eur_per_bg,,,,,,,
2026-04,jobcenter,t68706,"Tuttlingen, JC",miete,recognised_heizkosten_eur_per_sqm,,,,,,,
2026-04,jobcenter,t68706,"Tuttlingen, JC",miete,recognised_kalte_betriebskosten_eur_per_bg,,,,,,,
2026-04,jobcenter,t68706,"Tuttlingen, JC",miete,recognised_kalte_betriebskosten_eur_per_sqm,,,,,,,
2026-04,jobcenter,t68706,"Tuttlingen, JC",miete,recognised_kdu_total_eur_per_bg,,,,,,,
2026-04,jobcenter,t68706,"Tuttlingen, JC",miete,recognised_kdu_total_eur_per_person,,,,,,,
2026-04,jobcenter,t68706,"Tuttlingen, JC",miete,recognised_kdu_total_eur_per_sqm,,,,,,,
2026-04,jobcenter,t68706,"Tuttlingen, JC",miete,recognised_unterkunftskosten_eur_per_bg,,,,,,,
2026-04,jobcenter,t68706,"Tuttlingen, JC",miete,recognised_unterkunftskosten_eur_per_sqm,,,,,,,
2026-04,jobcenter,t68708,"Rottweil, JC",miete,actual_bruttokaltmiete_eur_per_bg,616.0625,439.4042,595.0745,702.6295,750.4356,866.0282,1058.2198
2026-04,jobcenter,t68708,"Rottweil, JC",miete,actual_bruttokaltmiete_eur_per_sqm,10.1531,10.3702,10.0397,9.5401,9.0326,9.6658,12.3477
2026-04,jobcenter,t68708,"Rottweil, JC",miete,actual_heizkosten_eur_per_bg,54.8100,33.5705,49.5498,66.1893,81.1597,90.1100,97.3094
2026-04,jobcenter,t68708,"Rottweil, JC",miete,actual_heizkosten_eur_per_sqm,0.8574,0.7512,0.8147,0.8875,0.9973,0.9498,1.2328
2026-04,jobcenter,t68708,"Rottweil, JC",miete,actual_kalte_betriebskosten_eur_per_bg,123.9986,86.2524,123.2114,148.0598,143.0511,173.5226,211.4955
2026-04,jobcenter,t68708,"Rottweil, JC",miete,actual_kalte_betriebskosten_eur_per_sqm,2.0269,1.9914,2.1446,1.9923,1.8336,1.7672,2.3805
2026-04,jobcenter,t68708,"Rottweil, JC",miete,actual_kdu_total_eur_per_bg,670.8725,472.9747,644.6244,768.8188,831.5953,956.1382,1155.5291
2026-04,jobcenter,t68708,"Rottweil, JC",miete,actual_kdu_total_eur_per_person,341.6087,472.9747,322.3122,256.2729,207.8988,191.2276,169.0417
2026-04,jobcenter,t68708,"Rottweil, JC",miete,actual_kdu_total_eur_per_sqm,11.0106,11.1215,10.8544,10.4277,10.0299,10.6156,13.5804
2026-04,jobcenter,t68708,"Rottweil, JC",miete,actual_unterkunftskosten_eur_per_bg,492.0639,353.1519,471.8631,554.5697,607.3845,692.5056,846.7243
2026-04,jobcenter,t68708,"Rottweil, JC",miete,actual_unterkunftskosten_eur_per_sqm,8.1263,8.3789,7.8951,7.5478,7.1989,7.8985,9.9672
2026-04,jobcenter,t68708,"Rottweil, JC",miete,bg_stock,1758.0000,700.0000,385.0000,274.0000,165.0000,100.0000,134.0000
2026-04,jobcenter,t68708,"Rottweil, JC",miete,bg_stock_with_recognised_kdu,1685.0000,668.0000,370.0000,260.0000,158.0000,100.0000,129.0000
2026-04,jobcenter,t68708,"Rottweil, JC",miete,bg_stock_with_recognised_kdu_and_floor_area,1597.0000,633.0000,353.0000,247.0000,147.0000,96.0000,121.0000
2026-04,jobcenter,t68708,"Rottweil, JC",miete,mean_floor_area_sqm_per_bg,69.8134,51.7441,65.5467,78.5668,91.1293,98.2604,110.4545
2026-04,jobcenter,t68708,"Rottweil, JC",miete,mean_floor_area_sqm_per_person,36.3026,51.7441,32.7734,26.1889,22.7823,19.6521,16.0988
2026-04,jobcenter,t68708,"Rottweil, JC",miete,recognised_bruttokaltmiete_eur_per_bg,573.8038,408.6413,559.9093,648.1003,693.2228,811.1086,988.9490
2026-04,jobcenter,t68708,"Rottweil, JC",miete,recognised_bruttokaltmiete_eur_per_sqm,9.5178,9.6970,9.5310,8.9331,8.4501,9.1155,11.3509
2026-04,jobcenter,t68708,"Rottweil, JC",miete,recognised_heizkosten_eur_per_bg,49.6840,29.1906,45.2811,61.3255,75.1751,83.1569,87.8005
2026-04,jobcenter,t68708,"Rottweil, JC",miete,recognised_heizkosten_eur_per_sqm,0.7762,0.6685,0.7434,0.8238,0.9309,0.8816,1.0665
